"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Tunisia","2011","Total","July","Data tabulated by year of occurrence","Final figure, complete","2013","17713",""
"Tunisia","2011","Total","August","Data tabulated by year of occurrence","Final figure, complete","2013","19415",""
"Tunisia","2011","Total","September","Data tabulated by year of occurrence","Final figure, complete","2013","17443",""
"Tunisia","2011","Total","October","Data tabulated by year of occurrence","Final figure, complete","2013","16422",""
"Tunisia","2011","Total","November","Data tabulated by year of occurrence","Final figure, complete","2013","14345",""
"Tunisia","2011","Total","December","Data tabulated by year of occurrence","Final figure, complete","2013","16277",""
"Tunisia","2010","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2013","196039",""
"Tunisia","2010","Total","January","Data tabulated by year of occurrence","Final figure, complete","2013","15911",""
"Tunisia","2010","Total","February","Data tabulated by year of occurrence","Final figure, complete","2013","13581",""
"Tunisia","2010","Total","March","Data tabulated by year of occurrence","Final figure, complete","2013","15251",""
"Tunisia","2010","Total","April","Data tabulated by year of occurrence","Final figure, complete","2013","16470",""
"Tunisia","2010","Total","May","Data tabulated by year of occurrence","Final figure, complete","2013","18211",""
"Tunisia","2010","Total","June","Data tabulated by year of occurrence","Final figure, complete","2013","17166",""
"Tunisia","2010","Total","July","Data tabulated by year of occurrence","Final figure, complete","2013","18590",""
"Tunisia","2010","Total","August","Data tabulated by year of occurrence","Final figure, complete","2013","19003",""
"Tunisia","2010","Total","September","Data tabulated by year of occurrence","Final figure, complete","2013","17019",""
"Tunisia","2010","Total","October","Data tabulated by year of occurrence","Final figure, complete","2013","15749",""
"Tunisia","2010","Total","November","Data tabulated by year of occurrence","Final figure, complete","2013","14660",""
"Tunisia","2010","Total","December","Data tabulated by year of occurrence","Final figure, complete","2013","14428",""
"Turkey","2017","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2019","1291055",""
"Turkey","2017","Total","January","Data tabulated by year of occurrence","Final figure, complete","2019","114452",""
"Turkey","2017","Total","February","Data tabulated by year of occurrence","Final figure, complete","2019","95121",""
"Turkey","2017","Total","March","Data tabulated by year of occurrence","Final figure, complete","2019","101229",""
"Turkey","2017","Total","April","Data tabulated by year of occurrence","Final figure, complete","2019","95623",""
"Turkey","2017","Total","May","Data tabulated by year of occurrence","Final figure, complete","2019","105685",""
"Turkey","2017","Total","June","Data tabulated by year of occurrence","Final figure, complete","2019","115191",""
"Turkey","2017","Total","July","Data tabulated by year of occurrence","Final figure, complete","2019","122170",""
"Turkey","2017","Total","August","Data tabulated by year of occurrence","Final figure, complete","2019","121614",""
"Turkey","2017","Total","September","Data tabulated by year of occurrence","Final figure, complete","2019","109988",""
"Turkey","2017","Total","October","Data tabulated by year of occurrence","Final figure, complete","2019","107696",""
"Turkey","2017","Total","November","Data tabulated by year of occurrence","Final figure, complete","2019","103431",""
"Turkey","2017","Total","December","Data tabulated by year of occurrence","Final figure, complete","2019","98855",""
"Turkey","2016","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2018","1309771",""
"Turkey","2016","Total","January","Data tabulated by year of occurrence","Final figure, complete","2018","114009",""
"Turkey","2016","Total","February","Data tabulated by year of occurrence","Final figure, complete","2018","100387",""
"Turkey","2016","Total","March","Data tabulated by year of occurrence","Final figure, complete","2018","104805",""
"Turkey","2016","Total","April","Data tabulated by year of occurrence","Final figure, complete","2018","101623",""
"Turkey","2016","Total","May","Data tabulated by year of occurrence","Final figure, complete","2018","103657",""
"Turkey","2016","Total","June","Data tabulated by year of occurrence","Final figure, complete","2018","117538",""
"Turkey","2016","Total","July","Data tabulated by year of occurrence","Final figure, complete","2018","119616",""
"Turkey","2016","Total","August","Data tabulated by year of occurrence","Final figure, complete","2018","124204",""
"Turkey","2016","Total","September","Data tabulated by year of occurrence","Final figure, complete","2018","113708",""
"Turkey","2016","Total","October","Data tabulated by year of occurrence","Final figure, complete","2018","107233",""
"Turkey","2016","Total","November","Data tabulated by year of occurrence","Final figure, complete","2018","104175",""
"Turkey","2016","Total","December","Data tabulated by year of occurrence","Final figure, complete","2018","98816",""
"Turkey","2014","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2016","1337504","16"
"Turkey","2014","Total","January","Data tabulated by year of occurrence","Final figure, complete","2016","120847","16"
"Turkey","2014","Total","February","Data tabulated by year of occurrence","Final figure, complete","2016","96136","16"
"Turkey","2014","Total","March","Data tabulated by year of occurrence","Final figure, complete","2016","104809","16"
"Turkey","2014","Total","April","Data tabulated by year of occurrence","Final figure, complete","2016","104791","16"
"Turkey","2014","Total","May","Data tabulated by year of occurrence","Final figure, complete","2016","111508","16"
"Turkey","2014","Total","June","Data tabulated by year of occurrence","Final figure, complete","2016","114919","16"
"Turkey","2014","Total","July","Data tabulated by year of occurrence","Final figure, complete","2016","128418","16"
"Turkey","2014","Total","August","Data tabulated by year of occurrence","Final figure, complete","2016","124985","16"
"Turkey","2014","Total","September","Data tabulated by year of occurrence","Final figure, complete","2016","117755","16"
"Turkey","2014","Total","October","Data tabulated by year of occurrence","Final figure, complete","2016","110345","16"
"Turkey","2014","Total","November","Data tabulated by year of occurrence","Final figure, complete","2016","104071","16"
"Turkey","2014","Total","December","Data tabulated by year of occurrence","Final figure, complete","2016","98920","16"
"Turkey","2013","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2015","1283062","16"
"Turkey","2013","Total","January","Data tabulated by year of occurrence","Final figure, complete","2015","117368","16"
"Turkey","2013","Total","February","Data tabulated by year of occurrence","Final figure, complete","2015","93944","16"
"Turkey","2013","Total","March","Data tabulated by year of occurrence","Final figure, complete","2015","101547","16"
"Turkey","2013","Total","April","Data tabulated by year of occurrence","Final figure, complete","2015","95996","16"
"Turkey","2013","Total","May","Data tabulated by year of occurrence","Final figure, complete","2015","105715","16"
"Turkey","2013","Total","June","Data tabulated by year of occurrence","Final figure, complete","2015","108569","16"
"Turkey","2013","Total","July","Data tabulated by year of occurrence","Final figure, complete","2015","122590","16"
"Turkey","2013","Total","August","Data tabulated by year of occurrence","Final figure, complete","2015","120199","16"
"Turkey","2013","Total","September","Data tabulated by year of occurrence","Final figure, complete","2015","111583","16"
"Turkey","2013","Total","October","Data tabulated by year of occurrence","Final figure, complete","2015","109218","16"
"Turkey","2013","Total","November","Data tabulated by year of occurrence","Final figure, complete","2015","102752","16"
"Turkey","2013","Total","December","Data tabulated by year of occurrence","Final figure, complete","2015","93581","16"
