"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Singapore","2012","Total","August","Data tabulated by year of registration","Final figure, complete","2013","1574",""
"Singapore","2012","Total","September","Data tabulated by year of registration","Final figure, complete","2013","1500",""
"Singapore","2012","Total","October","Data tabulated by year of registration","Final figure, complete","2013","1532",""
"Singapore","2012","Total","November","Data tabulated by year of registration","Final figure, complete","2013","1465",""
"Singapore","2012","Total","December","Data tabulated by year of registration","Final figure, complete","2013","1569",""
"Singapore","2012","Total","Unknown","Data tabulated by year of registration","Final figure, complete","2013","0",""
"Singapore","2011","Total","Total","Data tabulated by year of registration","Final figure, complete","2013","18027",""
"Singapore","2011","Total","January","Data tabulated by year of registration","Final figure, complete","2013","1565",""
"Singapore","2011","Total","February","Data tabulated by year of registration","Final figure, complete","2013","1473",""
"Singapore","2011","Total","March","Data tabulated by year of registration","Final figure, complete","2013","1533",""
"Singapore","2011","Total","April","Data tabulated by year of registration","Final figure, complete","2013","1451",""
"Singapore","2011","Total","May","Data tabulated by year of registration","Final figure, complete","2013","1666",""
"Singapore","2011","Total","June","Data tabulated by year of registration","Final figure, complete","2013","1501",""
"Singapore","2011","Total","July","Data tabulated by year of registration","Final figure, complete","2013","1567",""
"Singapore","2011","Total","August","Data tabulated by year of registration","Final figure, complete","2013","1457",""
"Singapore","2011","Total","September","Data tabulated by year of registration","Final figure, complete","2013","1392",""
"Singapore","2011","Total","October","Data tabulated by year of registration","Final figure, complete","2013","1478",""
"Singapore","2011","Total","November","Data tabulated by year of registration","Final figure, complete","2013","1490",""
"Singapore","2011","Total","December","Data tabulated by year of registration","Final figure, complete","2013","1454",""
"Singapore","2011","Total","Unknown","Data tabulated by year of registration","Final figure, complete","2013","0",""
"Singapore","2010","Total","Total","Data tabulated by year of registration","Final figure, complete","2012","17610",""
"Singapore","2010","Total","January","Data tabulated by year of registration","Final figure, complete","2012","1464",""
"Singapore","2010","Total","February","Data tabulated by year of registration","Final figure, complete","2012","1337",""
"Singapore","2010","Total","March","Data tabulated by year of registration","Final figure, complete","2012","1472",""
"Singapore","2010","Total","April","Data tabulated by year of registration","Final figure, complete","2012","1487",""
"Singapore","2010","Total","May","Data tabulated by year of registration","Final figure, complete","2012","1634",""
"Singapore","2010","Total","June","Data tabulated by year of registration","Final figure, complete","2012","1485",""
"Singapore","2010","Total","July","Data tabulated by year of registration","Final figure, complete","2012","1490",""
"Singapore","2010","Total","August","Data tabulated by year of registration","Final figure, complete","2012","1516",""
"Singapore","2010","Total","September","Data tabulated by year of registration","Final figure, complete","2012","1376",""
"Singapore","2010","Total","October","Data tabulated by year of registration","Final figure, complete","2012","1508",""
"Singapore","2010","Total","November","Data tabulated by year of registration","Final figure, complete","2012","1385",""
"Singapore","2010","Total","December","Data tabulated by year of registration","Final figure, complete","2012","1456",""
"Singapore","2010","Total","Unknown","Data tabulated by year of registration","Final figure, complete","2012","0",""
"Slovakia","2017","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2019","53914",""
"Slovakia","2017","Total","January","Data tabulated by year of occurrence","Final figure, complete","2019","6172",""
"Slovakia","2017","Total","February","Data tabulated by year of occurrence","Final figure, complete","2019","4853",""
"Slovakia","2017","Total","March","Data tabulated by year of occurrence","Final figure, complete","2019","4639",""
"Slovakia","2017","Total","April","Data tabulated by year of occurrence","Final figure, complete","2019","4324",""
"Slovakia","2017","Total","May","Data tabulated by year of occurrence","Final figure, complete","2019","4138",""
"Slovakia","2017","Total","June","Data tabulated by year of occurrence","Final figure, complete","2019","3941",""
"Slovakia","2017","Total","July","Data tabulated by year of occurrence","Final figure, complete","2019","4114",""
"Slovakia","2017","Total","August","Data tabulated by year of occurrence","Final figure, complete","2019","4347",""
"Slovakia","2017","Total","September","Data tabulated by year of occurrence","Final figure, complete","2019","4157",""
"Slovakia","2017","Total","October","Data tabulated by year of occurrence","Final figure, complete","2019","4387",""
"Slovakia","2017","Total","November","Data tabulated by year of occurrence","Final figure, complete","2019","4283",""
"Slovakia","2017","Total","December","Data tabulated by year of occurrence","Final figure, complete","2019","4559",""
"Slovakia","2016","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2018","52351",""
"Slovakia","2016","Total","January","Data tabulated by year of occurrence","Final figure, complete","2018","4506",""
"Slovakia","2016","Total","February","Data tabulated by year of occurrence","Final figure, complete","2018","4310",""
"Slovakia","2016","Total","March","Data tabulated by year of occurrence","Final figure, complete","2018","4501",""
"Slovakia","2016","Total","April","Data tabulated by year of occurrence","Final figure, complete","2018","4268",""
"Slovakia","2016","Total","May","Data tabulated by year of occurrence","Final figure, complete","2018","4388",""
"Slovakia","2016","Total","June","Data tabulated by year of occurrence","Final figure, complete","2018","4030",""
